title,content,url
"IEC Group of Institutions, Greater Noida","B.Pharma
Bachelor In Pharmacy
B.Pharma
Bachelor In Pharmacy
B.Pharma
Bachelor In Pharmacy









Description
IEC, one of the premier institutions in India provides professional courses in Pharmacy.
Pharmacy education in India has undergone tremendous changes to meet the requirements of industry and community at large. The Diploma in Pharmacy is able to meet the requirements of community and hospital stores only partly. The degree program (B.Pharma) is developed to address all other demands of the profession of pharmacy.
With higher qualification, B.Pharma, a person could land jobs in pharma industry in several niche areas, including research, regulatory affairs, new formulation development, marketing and administration. With experience, an aspirant can move up the ladder to occupy senior positions in pharmaceutical companies getting hefty pay and perks.
IEC Started Offering Pharmacy Program In 2006 And Became The One Of The Best College To Offer UG And PG Courses In Delhi-NCR.
D. Pharma
B. Pharma
M. Pharma in Pharmaceutics
M. Pharma in Pharmacology





Basic Info:
Semesters
8
Duration Years
4
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Certifications
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/b-pharma.php
"IEC Group of Institutions, Greater Noida","BBA
Bachelor Of Business Administration
BBA
Bachelor Of Business Administration
BBA
Bachelor Of Business Administration








Course Info
Eligibility
Reviews
Student Testimonials
Frequently Asked Questions
Career Prospects

Description
Embark on a transformative journey of intellectual growth and practical wisdom with the Bachelor of Business Administration program at IEC College of Engineering & Technology. This three-year, full-time degree, affiliated to Ch. Charan Singh University, Meerut, goes beyond traditional boundaries, aiming to cultivate dynamic professionals ready to conquer the global business landscape.
At IEC, we believe in nurturing young minds within an intellectually stimulating environment, fostering a deep understanding of management concepts and a keen insight into the intricacies of international business. Our mission is clear – to mold outstanding professionals who effortlessly bridge the gap between theory and practice, capable of tackling management challenges on both local and global scales.
The ethos of our teaching approach is decidedly practical, ensuring that knowledge isn't just acquired but applied seamlessly in the corporate world. This undergraduate program doesn't just stop at theoretical foundations; it provides students with an in-depth comprehension of management theory while immersing them in the real-world dynamics through extensive industry exposure.
What sets our program apart is its emphasis on holistic development. We don't just focus on academic prowess but strive to enhance students' soft skills, offering a range of value addition courses such as Tally, Advanced Excel, Digital Marketing, and more. The curriculum is a meticulously crafted tapestry, woven after a thorough examination of the industry's evolving demands and the diverse needs of our stakeholders.
Dive into a world of flexibility and unparalleled learning opportunities through our credit-based approach. The program ensures that each student not only acquires knowledge but also hones the skills necessary for a successful and fulfilling career in the ever-evolving realm of business and management. Join us at IEC College of Engineering & Technology, where education isn't just a journey; it's a transformative experience that shapes leaders of tomorrow.





Basic Info:
Semesters
6
Duration Years
3
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Certifications
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/bba.php
"IEC Group of Institutions, Greater Noida","BCA
Bachelor Of Computer Application
BCA
Bachelor Of Computer Application
BCA
Bachelor Of Computer Application









Description
Embark on a journey of technological prowess and academic excellence at IEC College of Engineering & Technology, Greater Noida, renowned as the epitome of the best BCA College in Delhi-NCR. Offering a comprehensive three-year Bachelor of Computer Applications (BCA) program, spanning six semesters, this institution stands out as a beacon for aspiring IT professionals.
At IEC, the BCA curriculum goes beyond conventional boundaries, consistently delving into the realms of JAVA, Python, Android, and Artificial Intelligence. Each semester, meticulously crafted for six months, contributes to building a robust academic foundation that propels students towards a promising career in Computer Applications.
Our commitment to providing a cutting-edge education is reflected in our recognition by esteemed institutions. IEC College of Engineering & Technology has been awarded for Excellence in Education by Competition Success Review and holds the prestigious distinction of being among the top 100 BCA colleges identified by the Times of India. This acknowledgment underscores our dedication to delivering unparalleled learning experiences and preparing students for the dynamic landscape of Information Technology.
Choosing IEC for higher education is not just a decision; it's a strategic move towards a brighter future. The institution stands as a first choice for many students seeking superior prospects in IT courses. Our commitment to holistic learning is not just limited to academics; we provide a conducive and comfortable stay, ensuring that students thrive in an environment that fosters both personal and professional growth.
At IEC College of Management, Greater Noida, we don't just educate; we empower future IT leaders. Join us, where excellence meets opportunity, and witness the transformation of your academic journey into a launchpad for success in the world of Computer Applications.





Basic Info:
Semesters
6
Duration Years
3
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Certifications
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/bca.php
"IEC Group of Institutions, Greater Noida","B.Com(H)
Bachelor Of Commerce
B.Com(H)
Bachelor Of Commerce
B.Com(H)
Bachelor Of Commerce









Description
Embark on a transformative journey in commerce education at IEC group of institutions, This three-year undergraduate degree program, affiliated to CCS University Meerut, is meticulously designed to instill proficiency in organizational behavior and business principles, placing a strategic focus on core subjects such as law, finance, statistics, communication, marketing, accounting, economics, cooperative, and marketing education.
Distinguished by a team of highly qualified, committed, and dynamic faculty members specialized in various commerce fields, the department at IEC ensures the delivery of the finest knowledge to students. This academic team is not only dedicated but also propels students toward high performance, having contributed to national and international journals with their published research papers.
In alignment with our commitment to providing practical exposure and holistic development, IEC orchestrates a spectrum of workshops, including those on entrepreneurship, career counseling, industrial visits, and captivating guest lectures. To enhance their skill set, students are offered value-added courses such as Digital Marketing, Advanced Excel, Tally, and even a certified foreign language (French) – all provided compulsorily and free of charges.
Beyond academics, we understand the importance of nurturing social values and ensuring physical fitness. At IEC, students actively participate in cultural, literary, and sports clubs. The campus encourages involvement in NCC and NSS programs, fostering a well-rounded educational experience.
The success stories of our B.Com graduates speak volumes, with placements in renowned organizations such as TCS, Tech Mahindra, Wipro, Tommy Hilfiger & Calvin Klein, E-team, Amazon, Concentrix, Just Dial, and many more through our dedicated campus placement initiatives.
Choose IEC group of institutions for a comprehensive commerce education that not only shapes your academic prowess but also prepares you for a successful and fulfilling career in the ever-evolving business landscape.





Basic Info:
Semesters
6
Duration Years
3
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Certifications
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/b-com.php
"IEC Group of Institutions, Greater Noida","B.Sc
Bachelor Of Science
B.Sc
Bachelor Of Science
B.Sc
Bachelor Of Science








Course Info
Eligibility
Reviews
Student Testimonials
Frequently Asked Questions
Career Prospects

Description
Embark on a transformative journey into the world of technology with the B.Sc. Computer Science (B.Sc CS) program at IEC, a beacon for those aspiring to become computer scientists, information systems managers, or networking specialists in esteemed organizations. Over the course of 3 years, this full-time degree program, affiliated to Chaudhary Charan Singh University, Meerut, unfolds a comprehensive curriculum that equips students to handle diverse roles, from managing local and wide area networks to implementing cybersecurity systems, overseeing software and hardware upgrades, and spearheading system design and technical analysis for organizations.
At IEC, the B.Sc (CS) curriculum goes beyond the basics, delving into database systems and offering advanced courses in programming languages. This holistic approach ensures that graduates are well-versed in every facet of computer science. The degree opens doors to a myriad of career opportunities, enabling individuals to step into roles such as Systems Analysts, Information Technology Managers, Software Programmers, Network Programmers, Cybersecurity Managers, Computer Graphics Specialists, Database Managers, and more.
Upon successful completion of the program, our graduates find themselves in high demand across various sectors, including banks, the IT departments of top multinational corporations, technical support, software development, system maintenance, research and development, tech consultancies, security and surveillance, and beyond.
Join IEC, where the B.Sc CS program is not just an academic pursuit but a gateway to a dynamic career in the ever-evolving landscape of technology. Here, we empower you to not only understand the fundamentals but also to innovate, creating a future where your skills are at the forefront of progress in the digital realm.





Basic Info:
Semesters
6
Duration Years
3
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Certifications
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/b-sc.php
"IEC Group of Institutions, Greater Noida","BA
Bachelor Of Arts
BA
Bachelor Of Arts
BA
Bachelor Of Arts









Description
Embark on a transformative academic journey with the Bachelor of Arts (BA) program at the School of Arts & Humanities (SoAH), IEC, hailed as the CCS University Meerut. Designed to impart not only knowledge but also essential skills, this program equips students to excel not only in their professional careers but also in various spheres of life where their contributions are anticipated to make a significant impact.
Within the SoAH department, students benefit from the guidance of established and distinguished faculties known for their commitment to service and academic excellence. The department prides itself on fostering an environment that goes beyond traditional education, providing support systems and resources that are not only user-friendly, efficient, and effective but also motivational and inspirational.
At IEC, the School of Arts & Humanities adopts modern teaching techniques, innovative programs, training modules, research projects, case studies, and a focus on critical thinking. This multifaceted approach aims to produce professionals who are not only highly competent but also prepared to take on challenging roles in a rapidly evolving world.
As a beacon of academic brilliance, SoAH is committed to cultivating a holistic learning experience, ensuring that students not only acquire knowledge but also develop the skills and mindset necessary for success in diverse fields.
Join us at IEC, where BA is not just a degree but a gateway to a future where your capabilities are honed, your perspectives broadened, and your potential realized. Here, excellence is not just a goal; it's a way of life.





Basic Info:
Semesters
6
Duration Years
3
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Certifications
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/ba.php
"IEC Group of Institutions, Greater Noida","M.Pharma
Master Of Pharmacy
M.Pharma
Master Of Pharmacy
M.Pharma
Master Of Pharmacy








Course Info
Eligibility
Reviews
Student Testimonials
Frequently Asked Questions
Career Prospects

Description
The programme started with the concept of Total Quality Management (TQM) to provide the right ambience for professional education. Here traditional teaching methods such as lectures and seminars are complemented by study projects, regular tutorials, practical assignments and interactive educational sessions, clear focus on application and use of knowledge in practical settings, Problem-Based Learning (PBL), adequate pedagogical training, Computer- Aided Learning (CAL) & ethics management etc. As per the requirements of AICTE and Pharmacy Council of India (PCI) all laboratories are well equipped with ultra- modern scientific instruments and equipments for analysis and research. In addition to print materials the library contains wide range of information in the form of CDROMS. Department has introduced in its curriculum new innovative experiments based on technical research methodologies used in Industries.
Department routinely organizes technical sessions for students to make dual course colleges presentation on different scientific topics of their syllabus so that all the students should be benefited from these knowledge sharing academic activities. Our programme offers an individualized and supportive environment for professional development and education.
IEC Group Of Institutions Offers The Following M.Pharma Courses:
M.Pharm. Pharmaceutics
M.Pharm. Pharmacology





Basic Info:
Semesters
4
Duration Years
2
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Certifications
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/m-pharma.php
"IEC Group of Institutions, Greater Noida","M.Pharma
Master Of Technology
M.Pharma
Master Of Technology
M.Pharma
Master Of Technology









Description
IEC College of Engineering and Technology, located in Greater Noida, Uttar Pradesh, offers a range of M.Tech programs across various engineering disciplines. The college is affiliated with Dr. A.P.J. Abdul Kalam Technical University (AKTU), Lucknow, and its programs are approved by the All India Council for Technical Education (AICTE).
The IEC M. Tech curriculum is highly flexible with students, having the option to choose from a wide range of elective courses and open electives. Minor specialization will be decided based on the electives chosen by each student.
IEC Group Of Institutions Offers The Following M.Tech Courses:
M.Tech Power Systems
M.Tech Computer Science
M.Tech Mechanical Engineering
M.Tech Civil Engineering
M.Tech Electronics & Communication Engineering





Basic Info:
Semesters
4
Duration Years
2
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Certifications
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/m-tech.php
"IEC Group of Institutions, Greater Noida","MBA
Master Of Business Administration
MBA
Master Of Business Administration
MBA
Master Of Business Administration








Course Info
Eligibility
Reviews
Student Testimonials
Frequently Asked Questions
Career Prospects

Description
The two year MBA Programme at IEC is approved by AICTE and affiliated AKTU (Lucknow) with and the program has been carefully crafted & taught in a manner which accomplishes the objective of creating leaders who make a radical impact through their Principles & Work style imbibed at the institute. The world recognized MBA degree is conferred in Dr. Abdul Kalam Technical University convocation ceremony.
Curriculum
The session starts from July- August every year and the students go out for two months summer training after their second semester. The course consists of four semester with 8 subjects in each semester
Specializations Offered To MBA Students:
MBA in Marketing
MBA in Finance
MBA in International Business
MBA in Operations Management
MBA in Information Technology
MBA in Human Resource Management





Basic Info:
Semesters
4
Duration Years
2
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Certifications
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/mba.php
"IEC Group of Institutions, Greater Noida","MCA
Master Of Computer Application
MCA
Master Of Computer Application
MCA
Master Of Computer Application








Course Info
Eligibility
Reviews
Student Testimonials
Frequently Asked Questions
Career Prospects

Description
We have been dedicated to providing a comprehensive education that emphasizes strong theoretical foundations alongside practical applications aligned with the latest advancements in computer technology. Our program is designed to equip students with the knowledge and skills required to excel in the dynamic field of computer applications. The curriculum includes a blend of theoretical courses and hands-on, application-oriented learning experiences. In the final semester, students have the opportunity to showcase their learning through practical activities, dedicating the entire term to project work. We take pride in fostering an intellectual environment that nurtures individual talents, allowing our students to emerge as well-rounded professionals. Our faculty is actively engaged in enhancing their teaching and research standards by attending and conducting conferences, seminars, symposiums, orientation programs, and Faculty Development Programs (FDPs).
The dedication of our MCA students is evident in the high-quality project work they produce during their final semester. A notable achievement is the 'Smart Mirror,' a product developed by four MCA students in collaboration with our on-campus R&D Cell. Our alumni have secured placements in renowned companies such as WIPRO, HCL Tech, Accenture, Nagarro, Google. A distinctive feature of our Department is the active involvement of senior students in mentoring and guiding their juniors. This interaction facilitates holistic development, including preparation for training and placement opportunities in various industries. The collaborative spirit is further embodied by the Departmental Society, named Aakruti, established in 2021. This society organizes programming labs, events, and other activities to enrich the overall learning experience for our students. As we continue to evolve, our commitment remains unwavering — to provide an environment that nurtures creativity, fosters innovation, and prepares our students to meet the challenges of the ever-evolving field of computer applications.





Basic Info:
Semesters
4
Duration Years
2
Type
Full-Time
Language
English
Exams
Ofline
Average Salary
5.6 LPA
Yes
Apply this courses
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/mca.php
"IEC Group of Institutions, Greater Noida","Approved Courses
Home
Approved Courses




Approved Courses
PROGRAMME COURSE/SPECIALIZATION DURATION(YEARS) AFFILIATED BY
B.TECH (CSE/IT/AIML/DS/ECE/ME/CE/EE) 4 AKTU, Lucknow
B.TECH (Lateral Entry) (CSE/IT/AIML/ECE/ME/CE/EE) 3 AKTU, Lucknow
M.TECH (CSE) (CSE/EPS/ECE/CE/ME) 2 AKTU, Lucknow
D.PHARM DIPLOMA IN PHARMACY 2 BTE, Lucknow
B.PHARM BACHELOR OF PHARMACY 4 AKTU, Lucknow
B.PHARM (Lateral Entry) BACHELOR OF PHARMACY 3 AKTU, Lucknow
M.PHARM PHARMACOLOGY/PHARMACEUTICS 2 AKTU, Lucknow
MCA MASTERS OF COMPUTER APPLICATION(MCA) 2 AKTU, Lucknow
MBA (HR/MM/FM/IB/IT/OM) 2 AKTU, Lucknow
BCA BACHELOR OF COMPUTER APPLICATIONS(BCA) 3 CCSU, Meerut
BBA BACHELOR OF BUSINESS ADMINISTRATION(BBA) 3 CCSU, Meerut
B.COM(H) BACHELOR OF COMMERCE (HONOURS) 3 CCSU, Meerut
B.SC (BOTANY/ZOOLOGY/PHYSICS/CHEMISTRY/MATHS) 3 CCSU, Meerut
BA (ECONOMICS/POLITICAL SCIENCE/PSYCHOLOGY/HISTORY/ENGLISH) 3 CCSU, Meerut
Admission
Approved Courses
Admission Proccess
Eligibility Criteria
Document Required
Payment Procedure
Download Prospectus
Fee Structure
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/approved-courses.php
"IEC Group of Institutions, Greater Noida","Admission Proccess
Home
Admission Proccess




Admission Proccess
Admission Process
Go to Our Website
www.iec.edu.in
Fill The Registration Form
Pay Registration Fee
All Docs & Registration Form will Scrutinized
If Eligible next Proccess
If Not Eligible then Rejected
Pay Fee & Conform Admission
Report on campus with documents.
Admission
Approved Courses
Admission Proccess
Eligibility Criteria
Document Required
Payment Procedure
Download Prospectus
Fee Structure
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/admission-proccess.php
"IEC Group of Institutions, Greater Noida","B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc
Usefull Links

Message From Chairman
Placement Record
Research Centers
Anti Ragging Cell
Quick Link
All Courses
Placement Cell
Fee Payment Online
Research Centers
Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/department-of-hotel-management.php
"IEC Group of Institutions, Greater Noida","Eligibility Criteria
Home
Eligibility Criteria




Eligibility Criteria
B.TECH (4 Years)
B.TECH (3 Years) - LATERAL ENTRY
M.TECH (2 Years)
D.PHARM (2 Years)
B.PHARM (4 Years)
B.PHARM (3 Years) - LATERAL ENTRY
M.PHARM (2 Years)
MBA (2 Years)
MCA (2 Years)
BCA (3 Years)
BBA (3 Years)
B.Sc (3 Years)
BA (3 Years)
B.Com (H) (3 Years)

Note:- Subject To Change As Per Latest Instruction Of The Govt. Of UP Upto The Date Of Counseling.
Admission
Approved Courses
Admission Proccess
Eligibility Criteria
Document Required
Payment Procedure
Download Prospectus
Fee Structure
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/eligibility-criteria.php
"IEC Group of Institutions, Greater Noida","Document Required
Home
Document Required




Document Required
S.No. Documents
1. Application Form/ Admission Form
2. Date of Birth Certificate (1Oth Class Certificate)
3. 12th Class Marksheet/ Marksheet of Qualifying Examination
4. Bachelor Degree Final Year Marksheet (as applicable)
5. Diploma Final Year Marksheet (as applicable)
6. Rank / Merit Card (If Any)
7. Migration Certifcate (Original)
8. Character Certificate(Original)
9. Transfer Certifcate (Original, If applicable)
10. GAP Affdavit/GAP Certificate
11. Passport Size Photograph of Candidate (Required 4 Photograph)
12. Passport Size Photograph of Parents(Required 1 Photograph)
13. 2 Sets of Xerox Capy of Required Dacument
Admission
Approved Courses
Admission Proccess
Eligibility Criteria
Document Required
Payment Procedure
Download Prospectus
Fee Structure
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/document-required.php
"IEC Group of Institutions, Greater Noida","Payment Procedure
Home
Payment Procedure




Payment Procedure
Cash Payment.
Online Payment.
● UPI payment.
◆ Paytm Pay.
◆ Google Pay.
◆ Phone pay etc.
● IMPS/NEFT/RTGS.
Bank Payment.
● Demand draft.
● Bank Cheque.
Etc.
Admission
Approved Courses
Admission Proccess
Eligibility Criteria
Document Required
Payment Procedure
Download Prospectus
Fee Structure
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/payment-procedure.php
"IEC Group of Institutions, Greater Noida","Download Prospectus
Home
Download Prospectus




Download Prospectus
Admission
Approved Courses
Admission Proccess
Eligibility Criteria
Document Required
Payment Procedure
Download Prospectus
Fee Structure
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/download-prospectus.php
"IEC Group of Institutions, Greater Noida",".table>:not(caption)>*>* { border: 3px solid #fff; background-color: #FCF1DF; }


Fee Structure
Home
Fee Structure




Fee Structure
COURSE DURATION AFFILIATION FEES FEES FEES FEES FEES TOTAL
1 Yr. 2 Yr. 3 Yr. 4 Yr. 5 Yr.
B.Tech (CS/IT/AIML/DS) 4 years AKTU 1,23,926 1,11,426 1,11,426 1,11,426 - 4,58,204
B.Tech (EC/ME/CE/EE) 4 years AKTU 88,926 86,426 86,426 86,426 - 3,48,204
B.Tech (Lateral) 3 years AKTU - 88,926 86,426 86,426 - 2,61,778
M.Tech 2 years AKTU 1,03,926 96,426 - - - 2,00,352
D.Pharm 2 years BTE 74,300 71,800 - - - 1,46,100
EWS (D.Pharm) 2 years BTE 45,000 45,000 - - - 90,000
B.Pharm 4 years AKTU 1,18,926 1,11,426 1,11,426 1,11,426 - 4,53,204
B.Pharm (Lateral) 3 years AKTU - 88,926 86,426 86,426 - 2,61,778
M.Pharm 2 years AKTU 1,03,926 96,426 - - - 2,00,352
EWS (B.Tech/B.Pharm) 2 years AKTU 88,926 86,426 86,426 86,426 - 3,48,204
BBA 3 years CCSU 74,300 71,800 71,800 - - 2,17,900
BCA 3 years CCSU 74,300 71,800 71,800 - - 2,17,900
MCA 2 years AKTU 1,03,926 96,426 - - - 2,00,352
B.Com (H) 3 years CCSU 49,300 46,800 46,800 - - 1,42,900
B.Sc (ZBC/PCM) 3 years CCSU 34,300 31,800 31,800 - - 97,900
B.A (Eco/Poli. Sci/Psy./His./Eng) 3 years CCSU 19,300 16,800 16,800 - - 52,900
LLB 3 years CCSU 59,300 51,800 51,800 - - 1,62,900
BA-LLB 5 years CCSU 69,300 61,800 61,800 61,800 61,800 3,16,500
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/fee-structure.php
"IEC Group of Institutions, Greater Noida","Student Grievance Redressal Committee (SGRC)
Home
Student Grievance Redressal Committee (SGRC)




Student Grievance Redressal Committee (SGRC)
In order to address the grievances of students of IEC Group of Institutions, a “Student Grievance Redressal Committee (SGRC)” is constituted. The committee consists of the following members:

S.No. Name Designation Position Phone No.
1. Prof. Vinay Gupta Director Chairperson 8588898411
2 Dr. Nempal Singh Dean Student Welfare Convener 9456902850
3 Prof. Sunil Kumar Executive Director Member 8588898413
4 Prof. Bhanu P.S. Sagar Director (Pharmacy) Member 8588898414
5 Prof. Rajkamal Batra Head, Applied Science Dept. Member 9818661362
6 Mr. Padmesh Kumar Singh B. Tech CSE 3rd Year Student Special Invitee ---

The students can place their grievance in writing at sgrc@ieccollege.com with proper information and details.
Committees & Cells
Student Grievance Redressal Cell
Anti Ragging Cell
Women Grievance Redressal Cell
Internal Complaint Committee
Internal Quality Assurance Cell
Intellectual Property Right Cell
Institution-Industry Cell
Value Education Cell
Research & Development Cell
SC ST Committee
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/student-grievance-redressal-cell.php
"IEC Group of Institutions, Greater Noida","Anti Ragging Cell
Home
Anti Ragging Cell




Anti Ragging Cell
Anti Ragging Policies?


What is Ragging?

Regulations for prevention and prohibition of Ragging.

Affidavit by students and their parents/guardians

Anti Ragging Committee
Committees & Cells
Student Grievance Redressal Cell
Anti Ragging Cell
Women Grievance Redressal Cell
Internal Complaint Committee
Internal Quality Assurance Cell
Intellectual Property Right Cell
Institution-Industry Cell
Value Education Cell
Research & Development Cell
SC ST Committee
B.Tech
M.Tech
D.Pharm
B.Pharm
M.Pharma
MCA
MBA
BCA
BBA
B.Com(H)
B.Sc

Copyright © IEC, all rights reserved.
Admission Open For 2025-26
person
email
call
+91
call
school
Select Program
location_on
Select Country
language
Select State
location_city
I agree to receive information regarding my enquiry.
Submit
Already registered, SignIn
powered by LIBSYS",https://iec.edu.in/anti-ragging-cell.php
